filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,osiris,solidity,2023/02/27,20241215_1605,1734281127.75257,10.654321908950806,0,{},{},{},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,osiris,solidity,2023/02/27,20241215_1605,1734278754.4660792,21.73534846305847,0,"{Concurrency_bug,Overflow_bugs,Underflow_bugs}",{},{},{}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,oyente,solidity,2023/02/27,20241215_1605,1734278876.9962163,10.518497705459595,0,{Integer_Overflow},{},{},{}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,oyente,solidity,2023/02/27,20241215_1605,1734278789.3133252,13.129600763320923,0,{Integer_Overflow},{},{},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,oyente,solidity,2023/02/27,20241215_1605,1734278754.5200899,17.045470476150513,1,"{Integer_Underflow,Transaction_Ordering_Dependence_TOD}",{},{},{}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,securify,solidity,2022/11/17,20241215_1605,1734280873.259971,93.9747474193573,0,"{TODAmount,TODTransfer}",{},{},{}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,securify,solidity,2022/11/17,20241215_1605,1734280624.8689027,94.847576379776,0,{MissingInputValidation},{},{},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,securify,solidity,2022/11/17,20241215_1605,1734278784.568386,83.21384763717651,0,{},{},{},{}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,semgrep,solidity,2023/08/21,20241215_1605,1734278887.515668,9.6411714553833,0,"{use_multiple_require,use_nested_if}",{},{},{}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,semgrep,solidity,2023/08/21,20241215_1605,1734280967.2360377,10.992570638656616,0,{init_variables_with_default_value},{},{},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,semgrep,solidity,2023/08/21,20241215_1605,1734278867.783458,9.211724281311035,0,{use_nested_if},{},{},{}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,sfuzz,solidity,2023/03/02,20241215_1605,1734280719.717534,2005.5429615974426,,"{Block_Number_Dependency,Integer_Underflow,Timestamp_Dependency}",{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,sfuzz,solidity,2023/03/02,20241215_1605,1734278903.5813708,2006.9271721839905,,{},{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,sfuzz,solidity,2023/03/02,20241215_1605,1734278858.4853091,2005.8141088485718,,"{Block_Number_Dependency,Gasless_Send,Integer_Underflow,Timestamp_Dependency}",{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,slither-0.10.4,solidity,2024/04/30,20241215_1605,1734278769.1564796,15.410462856292725,255,"{constable_states,controlled_array_length,deprecated_standards,incorrect_equality,reentrancy_unlimited_gas,solc_version,timestamp,uninitialized_storage,weak_prng}",{},{},{}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,slither-0.10.4,solidity,2024/04/30,20241215_1605,1734281059.1659758,7.0753562450408936,255,"{constable_states,naming_convention,solc_version,uninitialized_storage}",{},{},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,slither-0.10.4,solidity,2024/04/30,20241215_1605,1734280864.3008807,8.957619428634644,255,"{boolean_equal,constable_states,deprecated_standards,incorrect_equality,naming_convention,reentrancy_unlimited_gas,solc_version,timestamp,uninitialized_storage,weak_prng}",{},{},{}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,smartcheck,solidity,2022/11/14,20241215_1605,1734281113.1615105,14.589884757995605,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_UPGRADE_TO_050}",{},{},{}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,smartcheck,solidity,2022/11/14,20241215_1605,1734281097.0653186,16.09505343437195,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050}",{},{},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,smartcheck,solidity,2022/11/14,20241215_1605,1734278802.4440582,16.66510248184204,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_UPGRADE_TO_050,SOLIDITY_VISIBILITY}",{},{},{}
smartbugs-dataset/other/crypto_roulette.sol,crypto_roulette.sol,solhint-3.3.8,solidity,2023/02/12,20241215_1605,1734281172.490397,12.000861883163452,1,"{avoid_sha3,avoid_suicide,compiler_version,not_rely_on_block_hash,not_rely_on_time,reason_string,reentrancy,visibility_modifier_order}",{},{EXIT_CODE_1},{}
smartbugs-dataset/other/name_registrar.sol,name_registrar.sol,solhint-3.3.8,solidity,2023/02/12,20241215_1605,1734281080.2722962,16.79221224784851,1,"{compiler_version,reason_string}",{},{EXIT_CODE_1},{}
smartbugs-dataset/other/open_address_lottery.sol,open_address_lottery.sol,solhint-3.3.8,solidity,2023/02/12,20241215_1605,1734281184.49263,9.966666460037231,1,"{compiler_version,func_visibility,not_rely_on_block_hash,not_rely_on_time,reason_string,state_visibility,var_name_mixedcase}",{},{EXIT_CODE_1},{}
