"filename","basename","toolid","toolmode","parser_version","runid","start","duration","exit_code","findings","infos","errors","fails","source_file","subfolder"
"smartbugs-dataset/access_control/FibonacciBalance.sol","FibonacciBalance.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733965078.5585,19.5977714061737,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/arbitrary_location_write_simple.sol","arbitrary_location_write_simple.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733956713.91862,66.7475578784943,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name1.sol","incorrect_constructor_name1.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733979683.64573,74.317224740982,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name2.sol","incorrect_constructor_name2.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733958529.62063,21.6676132678986,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name3.sol","incorrect_constructor_name3.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733968197.38664,10.6097078323364,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mapping_write.sol","mapping_write.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733971924.71017,56.370941400528,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/multiowned_vulnerable.sol","multiowned_vulnerable.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733965055.81589,22.7412014007568,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mycontract.sol","mycontract.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733978610.14249,10.2484018802643,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_1.sol","parity_wallet_bug_1.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733975140.60144,30.0808517932892,0,"{}","{analysis incomplete}","{Solidity compilation failed}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_2.sol","parity_wallet_bug_2.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733960672.06398,976.216142416,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/phishable.sol","phishable.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733962126.84606,7.88199520111084,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/proxy.sol","proxy.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733967759.52644,17.5788240432739,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/rubixi.sol","rubixi.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733959597.95283,141.266337394714,0,"{}","{incomplete push instruction}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/simple_suicide.sol","simple_suicide.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733973121.08284,5.97161364555359,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/unprotected0.sol","unprotected0.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733969390.1232,14.0915567874908,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_02_refund_nosub.sol","wallet_02_refund_nosub.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733973537.66895,11.1640298366547,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_03_wrong_constructor.sol","wallet_03_wrong_constructor.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733975726.63462,14.9844286441803,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_04_confused_sign.sol","wallet_04_confused_sign.sol","honeybadger","solidity","2023/02/27","20241211_2232",1733959764.05515,22.3809330463409,0,"{Money_flow}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/FibonacciBalance.sol","FibonacciBalance.sol","maian","solidity","2022/11/11","20241211_2232",1733959857.05141,749.247220754623,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}","{analysis incomplete}","{Transaction HexBytes('0x393944006c1b3a7ad9d04f1afec2df954b350198}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/arbitrary_location_write_simple.sol","arbitrary_location_write_simple.sol","maian","solidity","2022/11/11","20241211_2232",1733961648.28141,136.212390899658,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name1.sol","incorrect_constructor_name1.sol","maian","solidity","2022/11/11","20241211_2232",1733969570.37319,308.655970811844,0,"{Ether_leak_verified}","{analysis incomplete}","{Transaction HexBytes('0x249e1c7037578d28896d06ba5f71f29eedc3a887,Unknown operation}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name2.sol","incorrect_constructor_name2.sol","maian","solidity","2022/11/11","20241211_2232",1733973321.86977,75.4088804721832,0,"{Ether_leak_verified,Not_destructible_no_self_destruct}","{}","{Unknown operation}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name3.sol","incorrect_constructor_name3.sol","maian","solidity","2022/11/11","20241211_2232",1733959258.67175,339.255153894424,0,"{Ether_leak_verified}","{analysis incomplete}","{Transaction HexBytes('0xbce51e7b398453425de185794e4cbaf50ce45e93,Unknown operation}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mapping_write.sol","mapping_write.sol","maian","solidity","2022/11/11","20241211_2232",1733956392.60279,312.596088647842,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}","{analysis incomplete}","{Transaction HexBytes('0xd1ad88bcecd517caf8b5ae8e5035dfd33dca062f}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/multiowned_vulnerable.sol","multiowned_vulnerable.sol","maian","solidity","2022/11/11","20241211_2232",1733978769.79554,132.601319313049,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mycontract.sol","mycontract.sol","maian","solidity","2022/11/11","20241211_2232",1733972181.39732,63.276270866394,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_1.sol","parity_wallet_bug_1.sol","maian","solidity","2022/11/11","20241211_2232",1733960568.28044,70.3702256679535,0,"{}","{}","{Cannot compile the contract,Contract DeclarationError: does NOT exist}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_2.sol","parity_wallet_bug_2.sol","maian","solidity","2022/11/11","20241211_2232",1733978149.70733,445.17305803299,0,"{Destructible_verified,Ether_leak_verified,No_Ether_leak_no_send,No_Ether_lock_Ether_refused}","{analysis incomplete}","{Transaction HexBytes('0x0bc2dce33b0efa439f33ac0c82f3b50f923f282b}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/phishable.sol","phishable.sol","maian","solidity","2022/11/11","20241211_2232",1733956705.20021,1089.3542137146,0,"{Not_destructible_no_self_destruct}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/proxy.sol","proxy.sol","maian","solidity","2022/11/11","20241211_2232",1733962864.67917,70.2675423622131,0,"{No_Ether_leak_no_send,No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/rubixi.sol","rubixi.sol","maian","solidity","2022/11/11","20241211_2232",1733960620.81308,406.45288848877,0,"{No_Ether_lock_Ether_refused,Not_destructible_no_self_destruct}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/simple_suicide.sol","simple_suicide.sol","maian","solidity","2022/11/11","20241211_2232",1733969993.1908,89.1563529968262,0,"{Destructible_verified,Ether_leak_verified,No_Ether_lock_Ether_refused}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/unprotected0.sol","unprotected0.sol","maian","solidity","2022/11/11","20241211_2232",1733957561.72265,267.367937088013,0,"{No_Ether_lock_Ether_refused}","{analysis incomplete}","{Transaction HexBytes('0x41d77cdbfbfb9c466ff9fbca9552d57807bab709}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_02_refund_nosub.sol","wallet_02_refund_nosub.sol","maian","solidity","2022/11/11","20241211_2232",1733960719.98262,71.0137822628021,0,"{Not_destructible_no_self_destruct}","{}","{Unknown operation}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_03_wrong_constructor.sol","wallet_03_wrong_constructor.sol","maian","solidity","2022/11/11","20241211_2232",1733973127.05589,80.0105338096619,0,"{Ether_leak_verified,Not_destructible_no_self_destruct}","{}","{Unknown operation}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_04_confused_sign.sol","wallet_04_confused_sign.sol","maian","solidity","2022/11/11","20241211_2232",1733969416.91405,440.482027053833,0,"{Ether_leak_verified}","{analysis incomplete}","{Transaction HexBytes('0x66fb2290faa19ade9e39b4c4766cfd7747fe5dfd,Unknown operation}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/FibonacciBalance.sol","FibonacciBalance.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733972087.56307,2017.47503471374,NA,"{}","{}","{}","{DOCKER_TIMEOUT}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/arbitrary_location_write_simple.sol","arbitrary_location_write_simple.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733963038.19273,2017.35774683952,NA,"{}","{}","{}","{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name1.sol","incorrect_constructor_name1.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733967616.73114,142.74348115921,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name2.sol","incorrect_constructor_name2.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733973567.46211,131.08468747139,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name3.sol","incorrect_constructor_name3.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733979824.22287,153.639846801758,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mapping_write.sol","mapping_write.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733976747.80755,2021.7573492527,NA,"{}","{}","{}","{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/multiowned_vulnerable.sol","multiowned_vulnerable.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733974112.59257,2018.40995025635,NA,"{}","{}","{}","{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mycontract.sol","mycontract.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733969939.32802,16.5449771881104,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_1.sol","parity_wallet_bug_1.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733967575.90008,22.019757270813,0,"{}","{}","{solc error}","{exception (AttributeError: 'NoneType' object has no attribute 'result')}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_2.sol","parity_wallet_bug_2.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733975170.71377,2018.7535200119,NA,"{}","{}","{}","{DOCKER_TIMEOUT}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/phishable.sol","phishable.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733969894.27346,1164.51103329659,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/proxy.sol","proxy.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733969499.99836,2023.72877454758,NA,"{}","{}","{}","{DOCKER_TIMEOUT}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/rubixi.sol","rubixi.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733977508.23578,2017.27183580399,NA,"{}","{}","{}","{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/simple_suicide.sol","simple_suicide.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733974259.66836,8.46720314025879,0,"{}","{}","{}","{exception (manticore.core.smtlib.expression.ExpressionEvalError: __bool__ for Bool)}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/unprotected0.sol","unprotected0.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733967500.38727,75.511127948761,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_02_refund_nosub.sol","wallet_02_refund_nosub.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733961916.44593,197.068959236145,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_03_wrong_constructor.sol","wallet_03_wrong_constructor.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733968208.02726,1142.29565405846,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/wallet_04_confused_sign.sol","wallet_04_confused_sign.sol","manticore-0.3.7","solidity","2022/11/17","20241211_2232",1733973214.50751,107.360330820084,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/FibonacciBalance.sol","FibonacciBalance.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733961784.49521,131.933867692947,1,"{Delegatecall_to_user_supplied_address_SWC_112,Multiple_Calls_in_a_Single_Transaction_SWC_113,State_access_after_external_call_SWC_107,Transaction_Order_Dependence_SWC_114}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/arbitrary_location_write_simple.sol","arbitrary_location_write_simple.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733970104.27737,59.5590901374817,1,"{Integer_Arithmetic_Bugs_SWC_101,Write_to_an_arbitrary_storage_location_SWC_124}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name1.sol","incorrect_constructor_name1.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733973397.28012,26.1134514808655,1,"{Transaction_Order_Dependence_SWC_114}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name2.sol","incorrect_constructor_name2.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733963084.8499,30.1959216594696,1,"{Transaction_Order_Dependence_SWC_114}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/incorrect_constructor_name3.sol","incorrect_constructor_name3.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733958668.10678,31.2380659580231,1,"{Transaction_Order_Dependence_SWC_114}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mapping_write.sol","mapping_write.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733975793.72027,83.2504618167877,1,"{Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114,Write_to_an_arbitrary_storage_location_SWC_124}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/multiowned_vulnerable.sol","multiowned_vulnerable.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733978902.39805,337.750474214554,1,"{Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/mycontract.sol","mycontract.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733979757.96398,66.1961500644684,1,"{Dependence_on_tx_origin_SWC_115}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_1.sol","parity_wallet_bug_1.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733978709.40409,17.4201955795288,0,"{}","{}","{Solc experienced a fatal error}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/parity_wallet_bug_2.sol","parity_wallet_bug_2.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733966291.39728,1905.97202754021,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/phishable.sol","phishable.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733962971.85759,66.3339385986328,1,"{Dependence_on_tx_origin_SWC_115,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/proxy.sol","proxy.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733958365.3013,164.305464506149,1,"{Delegatecall_to_user_supplied_address_SWC_112}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/rubixi.sol","rubixi.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733960445.4903,206.308534860611,1,"{Exception_State_SWC_110}","{}","{}","{}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/simple_suicide.sol","simple_suicide.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733978141.90408,7.79097414016724,139,"{}","{}","{}","{DOCKER_SEGV}","results_access-control.csv","access_control"
"smartbugs-dataset/access_control/unprotected0.sol","unprotected0.sol","mythril-0.24.7","solidity","2024/03/24","20241211_2232",1733967777.1792,64.909508228302,0,"{}","{}","{}","{}","results_access-control.csv","access_control"
