Tool,File,Contract,Vulnerability,Severity,SWC-ID,Remediation,Description/More Info,Execution time,Total Time
slither,smartbugs-dataset/access_control/rubixi.sol#L10-L162,Rubixi,controlled-array-length,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.7841522693634033,675.9885308742523
slither,smartbugs-dataset/access_control/rubixi.sol#L99-L105,Rubixi.collectPercentOfFees(uint256),divide-before-multiply,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.7841522693634033,675.9885308742523
slither,smartbugs-dataset/access_control/rubixi.sol#L99-L105,Rubixi.collectPercentOfFees(uint256),unchecked-send,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.7841522693634033,675.9885308742523
mythril,smartbugs-dataset/access_control/rubixi.sol,Rubixi,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1822 - 1917,51.227829933166504,675.9885308742523
mythril,smartbugs-dataset/access_control/rubixi.sol,Rubixi,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 2002 - 2097,51.227829933166504,675.9885308742523
mythril,smartbugs-dataset/access_control/multiowned_vulnerable.sol,TestContract,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 2629 - 37430,181.02051949501038,675.9885308742523
mythril,smartbugs-dataset/access_control/multiowned_vulnerable.sol,TestContract,Unprotected Ether Withdrawal,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 2629 - 37430,181.02051949501038,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_02_refund_nosub.sol,Wallet,Unprotected Ether Withdrawal,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 7840 - 62501,103.03446841239929,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_02_refund_nosub.sol,Wallet,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 1872 - 36343,103.03446841239929,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_02_refund_nosub.sol,Wallet,Unprotected Ether Withdrawal,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 1872 - 36343,103.03446841239929,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_02_refund_nosub.sol,Wallet,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1977 - 2452,103.03446841239929,675.9885308742523
slither,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol#L9-L40,Wallet,controlled-array-length,High,SWC-ID: https://swcregistry.io/docs/SWC- ,Medium,,0.6709027290344238,675.9885308742523
slither,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol#L25-L29,Wallet.PopBonusCode(),tautology,Medium,SWC-ID: https://swcregistry.io/docs/SWC- ,High,,0.6709027290344238,675.9885308742523
mythril,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol,Wallet,Write to an arbitrary storage location,High,SWC-ID: https://swcregistry.io/docs/SWC-124,The caller can write to arbitrary storage locations.,Estimated Gas Usage: 6957 - 27147,25.26901078224182,675.9885308742523
mythril,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol,Wallet,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can underflow.,Estimated Gas Usage: 7692 - 27787,25.26901078224182,675.9885308742523
mythril,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol,Wallet,Integer Arithmetic Bugs,High,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 11188 - 51378,25.26901078224182,675.9885308742523
mythril,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol,Wallet,Integer Arithmetic Bugs,Low,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 12901 - 53091,25.26901078224182,675.9885308742523
mythril,smartbugs-dataset/access_control/arbitrary_location_write_simple.sol,Wallet,Integer Arithmetic Bugs,Low,SWC-ID: https://swcregistry.io/docs/SWC-101,The arithmetic operator can overflow.,Estimated Gas Usage: 12901 - 53091,25.26901078224182,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_03_wrong_constructor.sol,Wallet,Transaction Order Dependence,Medium,SWC-ID: https://swcregistry.io/docs/SWC-114,The value of the call is dependent on balance or storage write,Estimated Gas Usage: 2629 - 37240,50.98629450798035,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_03_wrong_constructor.sol,Wallet,Unprotected Ether Withdrawal,High,SWC-ID: https://swcregistry.io/docs/SWC-105,Any sender can withdraw Ether from the contract account.,Estimated Gas Usage: 2629 - 37240,50.98629450798035,675.9885308742523
mythril,smartbugs-dataset/access_control/wallet_03_wrong_constructor.sol,Wallet,Exception State,Medium,SWC-ID: https://swcregistry.io/docs/SWC-110,An assertion violation was triggered.,Estimated Gas Usage: 1977 - 2452,50.98629450798035,675.9885308742523
