filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,maian,solidity,2022/11/11,20241215_0106,1734224807.9434023,393.5647563934326,0,{No_Ether_lock_Ether_refused},{analysis incomplete},{Transaction HexBytes('0xd280437e0a4a5a185db43fefdca0270bc0177706},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,maian,solidity,2022/11/11,20241215_0106,1734224807.9474032,397.1252703666687,0,{No_Ether_lock_Ether_refused},{analysis incomplete},"{Transaction HexBytes('0x03d40e45e87d76fc93da7b0b2125145fa4210941,Unknown operation}",{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,maian,solidity,2022/11/11,20241215_0106,1734227932.5588095,224.23190307617188,0,{No_Ether_lock_Ether_refused},{analysis incomplete},{Transaction HexBytes('0x652a7ddceead884c67cb401b6a0a7bb161ef9346},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,manticore-0.3.7,solidity,2022/11/17,20241215_0106,1734227533.9645803,2018.5801849365234,,{},{},{},"{DOCKER_TIMEOUT,exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,manticore-0.3.7,solidity,2022/11/17,20241215_0106,1734225464.8325167,2029.4998257160187,,{},{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,manticore-0.3.7,solidity,2022/11/17,20241215_0106,1734228156.7918622,43.730000495910645,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,manticore-0.3.7,solidity,2022/11/17,20241215_0106,1734229272.8373785,27.354432821273804,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,mythril-0.24.7,solidity,2024/03/24,20241215_0106,1734225814.1941366,502.72978591918945,0,{},{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,mythril-0.24.7,solidity,2024/03/24,20241215_0106,1734224807.9429226,79.24712872505188,0,{},{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,mythril-0.24.7,solidity,2024/03/24,20241215_0106,1734229417.734926,113.25523352622986,1,"{Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,mythril-0.24.7,solidity,2024/03/24,20241215_0106,1734229530.9912758,68.3515555858612,1,"{Exception_State_SWC_110,Unchecked_return_value_from_external_call_SWC_104,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,osiris,solidity,2023/02/27,20241215_0106,1734225790.4560866,23.73345637321472,0,{},{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,osiris,solidity,2023/02/27,20241215_0106,1734228242.6408246,94.18362879753113,0,{},{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,osiris,solidity,2023/02/27,20241215_0106,1734229378.1536815,8.94728970527649,0,{Concurrency_bug},{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,osiris,solidity,2023/02/27,20241215_0106,1734229358.9270017,10.218759775161743,0,"{Callstack_bug,Concurrency_bug,Overflow_bugs}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,oyente,solidity,2023/02/27,20241215_0106,1734225708.7342412,26.321733474731445,0,{},{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,oyente,solidity,2023/02/27,20241215_0106,1734225186.777968,20.57842516899109,0,{Integer_Overflow},{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,oyente,solidity,2023/02/27,20241215_0106,1734226861.7236562,10.84973430633545,1,{Transaction_Ordering_Dependence_TOD},{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,oyente,solidity,2023/02/27,20241215_0106,1734225255.5417182,21.012959003448486,1,"{Callstack_Depth_Attack_Vulnerability,Integer_Overflow,Transaction_Ordering_Dependence_TOD}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,securify,solidity,2022/11/17,20241215_0106,1734229300.193019,101.14821290969849,0,{},{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,securify,solidity,2022/11/17,20241215_0106,1734226833.7829075,27.93964958190918,0,{UnrestrictedEtherFlow},{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,securify,solidity,2022/11/17,20241215_0106,1734229465.4368348,90.22038078308105,0,"{DAOConstantGas,TODAmount,TODReceiver,TODTransfer}",{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,securify,solidity,2022/11/17,20241215_0106,1734225201.5099497,263.1673095226288,0,"{DAOConstantGas,MissingInputValidation,TODAmount,TODReceiver,TODTransfer,UnhandledException,UnrestrictedEtherFlow}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,semgrep,solidity,2023/08/21,20241215_0106,1734225207.3571844,33.693477392196655,0,{non_payable_constructor},{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,semgrep,solidity,2023/08/21,20241215_0106,1734225241.0514948,17.190203428268433,0,{},{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,semgrep,solidity,2023/08/21,20241215_0106,1734225205.0847409,36.18600010871887,0,{},{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,semgrep,solidity,2023/08/21,20241215_0106,1734229399.442906,65.99292135238647,0,{use_prefix_increment_not_postfix},{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,sfuzz,solidity,2023/03/02,20241215_0106,1734226316.9250822,1582.1965219974518,137,{},{},{},"{DOCKER_KILL_OOM,exception (Killed)}"
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,sfuzz,solidity,2023/03/02,20241215_0106,1734225258.2430599,2015.1801657676697,,{Integer_Underflow},{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,sfuzz,solidity,2023/03/02,20241215_0106,1734228899.972271,2017.3919904232025,,{Gasless_Send},{},{},{DOCKER_TIMEOUT}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,sfuzz,solidity,2023/03/02,20241215_0106,1734225009.3226967,29.95883822441101,0,"{Exception_Disorder,Gasless_Send}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,slither-0.10.4,solidity,2024/04/30,20241215_0106,1734225039.2823875,16.766979694366455,255,"{constable_states,solc_version,unused_state}",{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,slither-0.10.4,solidity,2024/04/30,20241215_0106,1734226872.574295,14.292430639266968,255,"{arbitrary_send_eth,deprecated_standards,external_function,solc_version}",{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,slither-0.10.4,solidity,2024/04/30,20241215_0106,1734225768.2924526,22.162137031555176,255,"{events_maths,reentrancy_unlimited_gas,solc_version}",{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,slither-0.10.4,solidity,2024/04/30,20241215_0106,1734224887.1910465,79.68579053878784,255,"{arbitrary_send_eth,deprecated_standards,reentrancy_unlimited_gas,solc_version}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,smartcheck,solidity,2022/11/14,20241215_0106,1734225106.5712306,60.27809143066406,0,"{SOLIDITY_ERC20_APPROVE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_SAFEMATH,SOLIDITY_VISIBILITY}",{},{},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,smartcheck,solidity,2022/11/14,20241215_0106,1734229552.5458221,11.314456224441528,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050}",{},{},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,smartcheck,solidity,2022/11/14,20241215_0106,1734227509.1313472,24.832093477249146,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,smartcheck,solidity,2022/11/14,20241215_0106,1734227899.1230507,20.311691999435425,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_REVERT_REQUIRE,SOLIDITY_VISIBILITY}",{},{},{}
smartbugs-dataset/front_running/ERC20.sol,ERC20.sol,solhint-3.3.8,solidity,2023/02/12,20241215_0106,1734227919.4358952,13.058207750320435,1,"{compiler_version,func_visibility,reason_string}",{},{EXIT_CODE_1},{}
smartbugs-dataset/front_running/FindThisHash.sol,FindThisHash.sol,solhint-3.3.8,solidity,2023/02/12,20241215_0106,1734225056.050476,50.519681453704834,1,"{avoid_sha3,compiler_version,const_name_snakecase,no_empty_blocks,reason_string}",{},{EXIT_CODE_1},{}
smartbugs-dataset/front_running/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,solhint-3.3.8,solidity,2023/02/12,20241215_0106,1734227494.340915,14.763408899307251,1,"{compiler_version,func_visibility,reason_string,reentrancy}",{},{EXIT_CODE_1},{}
smartbugs-dataset/front_running/odds_and_evens.sol,odds_and_evens.sol,solhint-3.3.8,solidity,2023/02/12,20241215_0106,1734225241.2715373,14.269225120544434,1,"{avoid_throw,check_send_result,compiler_version,func_visibility,multiple_sends,no_unused_vars,reentrancy,state_visibility}",{},{EXIT_CODE_1},{}
